name_song,popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists,release_year,cluster
Você Ainda Pode Sonhar (Lucy In The Sky With Diamonds),18,137787,0,0.358,0.391,2,-7.612,1,0.0327,0.324,2.41e-06,0.348,0.396,106.8,3,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,2
Brincadeira,13,162413,0,0.446,0.475,6,-7.808,0,0.0275,0.144,3.51e-06,0.116,0.689,109.435,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,0
Um Minuto Mais (I Will),13,105427,0,0.69,0.507,7,-6.772,1,0.0425,0.567,0.0,0.356,0.703,111.154,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,0
De-Me Tua Mão,12,156693,0,0.432,0.405,9,-8.446,1,0.0312,0.361,0.00102,0.131,0.529,135.4,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,2
Menina De Amaralina,11,114053,0,0.341,0.469,2,-9.844,1,0.0282,0.0669,0.00686,0.122,0.355,106.95,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,2
O Trem Cento E Três,11,115868,0,0.382,0.383,7,-8.446,0,0.0467,0.15,0.0,0.0897,0.428,145.984,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,2
O Dorminhoco,11,92440,0,0.449,0.513,0,-7.4,1,0.0511,0.626,0.0,0.238,0.448,136.011,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,2
Briga de Artista,17,191086,0,0.607,0.942,9,-6.51,0,0.0469,0.116,0.0,0.179,0.981,93.536,4,660.0,['forro tradicional'],Joci Batista,11,1970.0,0
Mal o sol,14,171933,0,0.429,0.535,10,-8.348,1,0.0324,0.871,0.000155,0.0642,0.385,124.304,3,3052.0,['psicodelia brasileira'],Moto Perpétuo,14,1974.0,2
Viagem Ao Fundo Do Ego,29,264427,0,0.656,0.904,9,-5.567,0,0.0285,0.0651,5.85e-06,0.145,0.822,135.203,4,4336.0,['hard rock brasileiro'],Egotrip,19,1987.0,0
Kamikase,23,364373,0,0.639,0.76,7,-8.486,1,0.0347,0.138,0.631,0.0528,0.668,104.297,4,4336.0,['hard rock brasileiro'],Egotrip,19,1987.0,0
Quadrinhos,22,213027,0,0.591,0.778,11,-9.153,0,0.0375,0.00982,0.0253,0.149,0.697,138.505,4,9012.0,['rock nacional brasileiro'],Picassos Falsos,19,1987.0,0
Lambada da Delicia,21,442160,0,0.526,0.881,2,-4.214,1,0.0851,0.0532,0.0,0.12,0.924,139.977,4,5291.0,['axe'],Geronimo Santana,29,1990.0,0
Secretária Da Beira Do Cais,29,213240,0,0.657,0.61,7,-10.164,1,0.0322,0.13,0.0,0.26,0.861,138.685,4,22342.0,['brega'],Adelino Nascimento,37,1991.0,0
Brega Do Amor,25,167867,0,0.633,0.631,7,-10.688,1,0.0547,0.147,0.0,0.277,0.924,149.965,4,22342.0,['brega'],Adelino Nascimento,37,1991.0,0
Toca O Telefone,36,174573,0,0.641,0.683,4,-6.768,0,0.0389,0.146,0.0,0.318,0.946,146.815,4,22342.0,['brega'],Adelino Nascimento,37,1993.0,0
The Earth Is Our Mother,30,347733,0,0.555,0.249,1,-14.443,0,0.0511,0.335,0.0,0.123,0.327,120.395,4,2607.0,['neo-pagan'],KIVA,30,1991.0,0
Aphrodite,33,350120,0,0.203,0.645,7,-11.728,0,0.0646,0.441,1.22e-06,0.409,0.0396,97.431,4,2607.0,['neo-pagan'],KIVA,30,1994.0,0
The Earth Is Our Mother,24,344027,0,0.547,0.238,1,-14.942,0,0.0523,0.332,0.0,0.332,0.291,120.292,4,2607.0,['neo-pagan'],KIVA,30,1994.0,0
Tell Me Why,23,308467,0,0.675,0.784,0,-7.545,1,0.0421,0.00469,0.0158,0.0835,0.499,119.824,4,8795.0,['freestyle'],Tiana,25,1991.0,0
Fom-Fonrom-Fomfom,30,226680,0,0.795,0.647,10,-13.645,0,0.0488,0.202,3.44e-05,0.102,0.883,91.873,4,35930.0,['forro'],Calango Aceso,25,1996.0,0
Set U Free,39,258933,0,0.636,0.645,6,-11.64,1,0.0873,0.101,1.64e-05,0.0686,0.711,128.43,4,2347.0,['hip house'],Planet Soul,28,1996.0,0
Boiadeiro Errante - Ao Vivo,34,239640,0,0.515,0.592,7,-7.345,1,0.0283,0.431,0.0,0.837,0.662,97.016,4,6510.0,['sertanejo'],Sérgio Reis & Filhos,24,1998.0,0
Sede de Te Amar,41,241292,0,0.528,0.748,0,-5.162,0,0.0417,0.208,0.0,0.394,0.763,97.655,4,37093.0,['brega romantico'],Forró da Brucelose & Gilson Neto,36,2004.0,0
Rainy Sunset,32,210040,0,0.671,0.618,0,-4.143,1,0.0941,0.0398,0.0,0.286,0.73,157.826,4,3242.0,['lovers rock'],Tyrone Taylor,27,1998.0,0
Vem Pro Meu Mundo / Marcas Desse Amor - Ao Vivo,30,204349,0,0.568,0.901,9,-6.252,1,0.0466,0.528,2.66e-06,0.0935,0.864,193.643,4,18211.0,['forro'],Banda Aquárius,25,1998.0,0
Caixa D'Água,34,239333,0,0.649,0.79,1,-7.649,1,0.0408,0.0972,0.000489,0.0665,0.7,92.064,4,16003.0,['groove gospel'],Templo Soul,39,1999.0,0
Hi! Há!,33,355973,0,0.652,0.805,7,-7.063,1,0.137,0.0458,0.000493,0.162,0.593,121.901,4,16003.0,['groove gospel'],Templo Soul,39,1999.0,0
2000 Years Of Lies,0,191413,0,0.426,0.965,6,-9.169,1,0.0714,0.00363,0.879,0.0617,0.152,174.226,4,301.0,['greek black metal'],Deviser,5,2003.0,0
Space Alien - 2000 Light Years Mix,0,465640,0,0.585,0.881,2,-7.729,1,0.0419,5.93e-05,0.889,0.328,0.471,133.324,4,6940.0,['classic j-rock'],THE COLLECTORS,29,1996.0,0
世界を止めて,29,361800,0,0.481,0.817,2,-6.825,1,0.0451,0.000137,0.00646,0.376,0.441,112.009,4,6940.0,['classic j-rock'],THE COLLECTORS,29,1993.0,0
いいことあるさ,17,234227,0,0.58,0.919,2,-3.449,1,0.0386,0.206,0.0,0.0801,0.584,94.945,4,6940.0,['classic j-rock'],THE COLLECTORS,29,1996.0,0
A Miragem,44,273773,0,0.184,0.335,2,-9.346,1,0.0329,0.688,8.67e-05,0.138,0.201,176.503,3,11714.0,['musica popular mineira'],Marcus Viana,46,2001.0,0
Óh Lua,41,118733,0,0.546,0.263,2,-10.897,0,0.146,0.875,0.0,0.185,0.349,72.896,4,5485.0,['shamanic'],Cristina Tati,36,2002.0,2
Pode Ser,36,251240,0,0.863,0.472,9,-12.503,0,0.0373,0.577,0.13,0.0906,0.57,112.951,4,87538.0,['mpb'],Pedro Mariano,45,2002.0,0
Tertúlia,44,196867,0,0.734,0.842,7,-4.236,1,0.16,0.328,0.0,0.299,0.732,96.574,4,23032.0,['musica gaucha tradicionalista'],Joca Martins,43,2004.0,0
"Céu, Sol, Sul, Terra / Cor",42,206067,0,0.35,0.553,0,-5.807,1,0.0425,0.566,0.0,0.122,0.423,82.928,5,23032.0,['musica gaucha tradicionalista'],Joca Martins,43,2004.0,0
1 X 0 Eu,41,220173,0,0.559,0.851,11,-5.199,1,0.0328,0.000964,0.0,0.228,0.515,116.964,4,35980.0,['brazilian rock'],Dibob,33,2004.0,0
Pelo Sangue,38,207573,0,0.611,0.555,0,-7.318,1,0.0318,0.857,0.0,0.141,0.603,129.987,4,115262.0,['brazilian gospel'],Giselli Cristina,45,2008.0,0
Meu Barquinho,57,287827,0,0.571,0.669,10,-3.656,1,0.0269,0.76,0.0,0.105,0.426,140.003,4,115262.0,['brazilian gospel'],Giselli Cristina,45,2014.0,0
Pelos Prados e Campinas Salmo 22,49,358841,0,0.576,0.381,2,-11.719,1,0.0236,0.572,1.66e-05,0.0795,0.301,99.987,4,43448.0,['brazilian ccm'],Padre Zezinho,40,2015.0,0
Thank Ya! 2019,0,389760,0,0.83,0.892,1,-5.641,1,0.0975,0.00594,0.605,0.101,0.81,125.01,4,365.0,['funky tech house'],Jorge Montia,11,2015.0,0
trapped by a thing called love,9,173693,0,0.678,0.767,5,-11.005,0,0.0343,0.553,0.825,0.321,0.852,141.497,3,2759.0,['irish indie'],Uly,44,1971.0,0
Óró Sé Do Bheatha Abhaile,9,72013,0,0.469,0.0867,3,-19.1,1,0.259,0.966,0.0,0.682,0.59,177.085,5,102.0,['irish gaelic folk'],Darch Ó Catháin,4,1975.0,2
System Addict,37,244987,0,0.84,0.653,11,-11.17,0,0.0361,0.0815,0.0111,0.268,0.973,126.12,4,50438.0,['new wave pop'],Five Star,40,1985.0,0
Let Me Be the One,22,280840,0,0.871,0.466,7,-12.287,0,0.0669,0.075,0.00127,0.0627,0.936,114.646,4,50438.0,['new wave pop'],Five Star,40,1985.0,0
All Fall Down,19,213413,0,0.842,0.562,2,-11.017,1,0.048,0.0347,0.000271,0.044,0.719,115.788,4,50438.0,['new wave pop'],Five Star,40,1985.0,0
Dublin Saunter,15,149267,0,0.703,0.251,8,-16.374,1,0.0464,0.849,0.00149,0.0977,0.644,102.012,4,767.0,['irish country'],Sonny Knowles,21,1987.0,2
When I Leave the World Behind,13,179467,0,0.46,0.19,10,-19.227,1,0.0403,0.886,6.33e-05,0.211,0.159,75.835,4,767.0,['irish country'],Sonny Knowles,21,1987.0,2
The Maid of Cabra West,10,180323,0,0.69,0.251,5,-10.253,0,0.0893,0.819,0.0,0.0793,0.769,88.332,4,685.0,['irish folk'],Frank Harte,12,1987.0,2
Here Come the Good Times,24,213373,0,0.465,0.965,0,-6.635,1,0.0571,0.0404,0.0,0.409,0.32,131.611,4,3775.0,['irish rock'],A House,26,1994.0,0
Endless Art,33,182427,0,0.511,0.601,0,-11.59,1,0.03,0.012,0.0,0.125,0.791,95.04,4,3775.0,['irish rock'],A House,26,1992.0,0
Kaneda (From Akira Symphonic Suite Original Motion Picture Soundtrack),23,190676,0,0.702,0.69,7,-14.441,0,0.0424,0.129,0.0446,0.352,0.184,119.906,4,5662.0,['classic anime'],Geinoh Yamashirogumi,32,1988.0,0
You're My World,22,195640,0,0.148,0.305,4,-18.819,1,0.0323,0.684,0.000479,0.059,0.345,176.046,3,2812.0,['irish country'],Joe Longthorne,28,1988.0,2
Butterfly,22,247351,0,0.57,0.683,0,-6.319,1,0.0431,0.12,0.0,0.119,0.639,126.23,4,968.0,['irish rock'],The Pale,15,1992.0,0
Dogs With No Tails,19,185084,0,0.69,0.9,7,-4.419,1,0.0398,0.0689,0.0,0.44,0.973,140.13,4,968.0,['irish rock'],The Pale,15,1992.0,0
"Sesame's Treet - 7"" Edit",32,210663,0,0.751,0.908,7,-7.495,0,0.0897,0.000588,0.0599,0.0246,0.744,144.912,4,1799.0,['hardcore techno'],Smart E's,21,1992.0,0
Rayo,38,292427,0,0.668,0.74,6,-11.186,0,0.0326,0.546,0.808,0.111,0.941,95.43,4,19949.0,['rumba'],Strunz & Farah,40,1992.0,0
Let's Groove,41,417467,0,0.728,0.835,7,-6.542,1,0.0585,0.0019,0.893,0.0933,0.559,125.223,4,3335.0,['garage house'],George Morel,32,1993.0,0
U Girls - Radio Edit,31,272267,0,0.713,0.839,10,-8.011,0,0.0497,0.00307,0.833,0.0315,0.602,129.884,4,1024.0,['hip house'],Nush,32,1994.0,0
Bilitis,32,197923,0,0.296,0.177,1,-9.814,1,0.027,0.989,0.133,0.11,0.0807,67.106,4,1273.0,['easy listening'],The Gino Marinello Orchestra,34,1994.0,2
Arms of Loren - Steinway Mix,29,348067,0,0.569,0.857,9,-8.818,1,0.0357,0.000126,0.439,0.0653,0.775,134.06,4,329.0,['europop'],E'Voke,21,1996.0,0
Sally,20,236560,0,0.356,0.981,4,-3.848,0,0.112,0.00238,0.0,0.185,0.264,163.08,4,3767.0,['post-grunge'],Kerbdog,17,1997.0,0
Mexican Wave,17,259227,0,0.485,0.878,7,-6.773,1,0.0473,0.000584,6.16e-06,0.0986,0.178,108.828,4,3767.0,['post-grunge'],Kerbdog,17,1997.0,0
If This Aint Love,14,158041,0,0.394,0.76,11,-9.417,1,0.0361,0.609,0.0,0.165,0.899,189.991,4,7928.0,['irish country'],Patrick Feeney,37,1997.0,0
Smile,37,224933,0,0.503,0.86,2,-4.514,1,0.0354,0.000426,0.000577,0.166,0.551,125.27,4,6438.0,['britpop'],The Supernaturals,26,1997.0,0
Diving Faces - Radio Cut,36,220173,0,0.732,0.663,0,-12.825,1,0.0352,0.00525,0.953,0.106,0.325,137.978,4,1681.0,['german techno'],Liquid Child,32,1998.0,0
Out Of My Head,19,241693,0,0.588,0.576,6,-9.103,1,0.0245,0.382,4.1e-05,0.112,0.201,87.722,4,1840.0,['irish singer-songwriter'],Kieran Goss,23,1998.0,0
Time To Burn,40,400693,0,0.757,0.84,9,-6.377,1,0.0735,5.75e-05,0.778,0.0551,0.712,142.005,4,2189.0,['bubble trance'],Storm,36,2000.0,0
Cheeky Song (Touch My Bum),42,203080,0,0.765,0.908,7,-6.533,1,0.037,0.0142,9.18e-06,0.0545,0.869,130.073,4,8897.0,['bubblegum dance'],The Cheeky Girls,32,2002.0,0
Cheeky Song (Touch My Bum),39,202373,0,0.755,0.891,7,-7.525,1,0.0371,0.0154,1.03e-05,0.0628,0.87,130.038,4,8897.0,['bubblegum dance'],The Cheeky Girls,32,2003.0,0
The Hills Of Donegal,27,205693,0,0.682,0.674,7,-8.691,1,0.0559,0.16,0.0,0.218,0.719,105.457,4,19117.0,['irish country'],Mike Denver,44,2003.0,0
The Day Of My Return,34,210782,0,0.552,0.941,4,-5.226,1,0.0709,0.487,0.0,0.212,0.879,117.865,4,19117.0,['irish country'],Mike Denver,44,2010.0,0
Go on Home British Soldiers,33,137800,0,0.64,0.719,4,-10.325,1,0.0326,0.549,6.79e-05,0.354,0.905,130.227,4,80.0,['irish rebel song'],Shan-Nos,19,2006.0,0
Louisiana Saturday Night,37,167288,0,0.536,0.884,2,-4.968,1,0.0406,0.66,0.0,0.332,0.91,175.098,4,9363.0,['irish country'],Robert Mizzell,41,2012.0,0
Remember When,32,133640,0,0.564,0.651,2,-3.389,1,0.0296,0.074,0.0,0.217,0.705,136.053,4,8007.0,['folk punk'],Heathers,25,2009.0,0
Calle Schewens vals,6,179900,0,0.365,0.235,0,-12.683,1,0.0531,0.95,0.0,0.108,0.675,168.997,5,1014.0,['vintage swedish pop'],Åke Grönberg,18,1957.0,2
Sjömanshjärtan,4,170153,0,0.38,0.402,5,-10.034,0,0.0832,0.946,0.000543,0.356,0.626,182.752,3,1014.0,['vintage swedish pop'],Åke Grönberg,18,1957.0,2
Det blir inget bröllop på lördag,2,145216,0,0.615,0.447,9,-9.695,1,0.323,0.885,0.0,0.0984,0.912,169.531,4,1014.0,['vintage swedish pop'],Åke Grönberg,18,1957.0,2
Evert Taube potpurri,2,192085,0,0.489,0.314,0,-11.41,1,0.0659,0.966,6.3e-06,0.203,0.689,120.391,4,1014.0,['vintage swedish pop'],Åke Grönberg,18,1957.0,2
Klippiga Bergen på Västkusten,1,143128,0,0.436,0.296,9,-10.79,1,0.0612,0.888,2.61e-05,0.133,0.942,183.189,3,1014.0,['vintage swedish pop'],Åke Grönberg,18,1957.0,2
Kostervalsen - 2001 Remaster,10,186840,0,0.326,0.549,2,-6.661,1,0.0496,0.875,0.0,0.287,0.874,176.399,3,1014.0,['vintage swedish pop'],Åke Grönberg,18,1966.0,2
Old Judge Jones,23,278800,0,0.629,0.647,8,-9.26,1,0.0343,0.0944,0.00481,0.247,0.652,135.866,4,2648.0,['southern rock'],Les Dudek,20,1977.0,0
What It's Gonna Be,16,300560,0,0.522,0.83,7,-10.605,0,0.0523,0.234,0.000553,0.0574,0.518,122.646,4,2648.0,['southern rock'],Les Dudek,20,1977.0,0
Tiroler Holzhacker-bubl'n,35,158373,0,0.613,0.722,4,-8.521,1,0.0296,0.0205,0.000715,0.0995,0.943,116.181,4,244.0,['classic dutch pop'],Boemerang,25,2009.0,0
Hög hatt,33,153133,0,0.85,0.797,2,-5.585,0,0.0435,0.291,0.0,0.0725,0.84,135.014,4,5965.0,['classic swedish pop'],Magnum Bonum,39,1999.0,0
Skateboard,28,155040,0,0.575,0.825,2,-6.794,1,0.0459,0.236,0.0,0.0679,0.935,158.032,4,5965.0,['classic swedish pop'],Magnum Bonum,39,1999.0,0
Loverboy,23,160040,0,0.685,0.938,6,-5.351,0,0.0372,0.131,0.000122,0.0838,0.891,135.023,4,5965.0,['classic swedish pop'],Magnum Bonum,39,1999.0,0
Wanna Be Up,35,219827,0,0.685,0.831,5,-8.444,1,0.0312,0.00174,0.000441,0.207,0.995,128.104,4,6098.0,['australian rock'],Chantoozies,24,1988.0,0
Witch Queen,23,258973,0,0.785,0.771,8,-10.782,1,0.0365,0.123,0.273,0.0613,0.937,126.949,4,6098.0,['australian rock'],Chantoozies,24,1988.0,0
Love the One You're With,22,229433,0,0.593,0.548,0,-14.641,1,0.037,0.0117,1.06e-05,0.0586,0.77,96.082,4,6098.0,['australian rock'],Chantoozies,24,1991.0,0
Ngiler Ngiler,16,244902,0,0.68,0.538,0,-7.013,1,0.0275,0.62,0.0,0.185,0.721,122.168,4,305.0,['lagu bali'],Yong Sagita,15,1988.0,0
Ngipiang Tunangan,15,202401,0,0.734,0.665,2,-7.252,1,0.0272,0.596,1.55e-06,0.322,0.965,131.86,4,305.0,['lagu bali'],Yong Sagita,15,1989.0,0
30 11 91,18,297826,0,0.725,0.465,4,-6.762,1,0.0365,0.669,0.000125,0.273,0.648,169.985,4,305.0,['lagu bali'],Yong Sagita,15,1991.0,0
Kasper Jesper och Jonatan/Rövarna rövar spårvagnen/Spårvagnen blir funnen igen - del 1,28,198376,0,0.5,0.426,8,-19.091,1,0.948,0.882,0.0,0.513,0.679,57.634,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Om Kamomilla stad/Polismästare Bastians sång/Polismästare Bastian och slaktarn/Tant Sofias arga visa - del 1,25,79724,0,0.635,0.418,0,-15.173,1,0.792,0.696,2.16e-05,0.398,0.769,153.04,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Om Kamomilla stad/Polismästare Bastians sång/Polismästare Bastian och slaktarn/Tant Sofias arga visa - del 3,25,101648,0,0.711,0.349,9,-18.847,1,0.916,0.906,0.0,0.896,0.555,114.791,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Festen i stadsparken/Kamomillsången/Tobias vädervisa/Sjörövarvisan - del 3,24,156201,0,0.532,0.405,7,-16.828,0,0.927,0.952,0.0,0.629,0.806,84.86,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Festen i stadsparken/Kamomillsången/Tobias vädervisa/Sjörövarvisan - del 2,24,71587,0,0.656,0.509,5,-14.649,1,0.921,0.936,0.0,0.693,0.961,143.942,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Om Kamomilla stad/Polismästare Bastians sång/Polismästare Bastian och slaktarn/Tant Sofias arga visa - del 2,23,46435,0,0.83,0.31,3,-14.645,1,0.141,0.961,0.0,0.177,0.922,111.642,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,2
Kasper Jesper och Jonatan/Rövarna rövar spårvagnen/Spårvagnen blir funnen igen - del 2,23,168358,0,0.576,0.439,2,-17.425,1,0.896,0.871,0.0,0.0939,0.522,83.428,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - del 1,23,322136,0,0.627,0.352,7,-15.872,1,0.95,0.923,0.0,0.308,0.506,159.884,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Festen i stadsparken/Kamomillsången/Tobias vädervisa/Sjörövarvisan - del 4,22,112406,0,0.707,0.586,10,-14.473,1,0.643,0.931,0.0,0.827,0.867,170.957,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Om Kamomilla stad/Polismästare Bastians sång/Polismästare Bastian och slaktarn/Tant Sofias arga visa - del 4,22,43671,0,0.775,0.361,7,-15.126,0,0.914,0.861,0.0,0.565,0.937,134.505,1,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - del 2,21,45182,0,0.757,0.409,2,-15.53,0,0.467,0.643,0.0,0.789,0.943,99.181,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - del 3,21,317269,0,0.672,0.337,6,-19.84,1,0.911,0.82,0.0,0.485,0.445,112.052,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Kasper Jesper och Jonatan/Rövarna rövar spårvagnen/Spårvagnen blir funnen igen - del 3,21,50800,0,0.746,0.534,11,-14.246,0,0.854,0.855,0.0,0.587,0.769,82.964,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Festen i stadsparken/Kamomillsången/Tobias vädervisa/Sjörövarvisan - del 1,21,55612,0,0.634,0.569,1,-17.513,0,0.931,0.892,0.0,0.669,0.299,145.982,5,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - delRövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - del 4,21,136437,0,0.698,0.358,1,-15.14,1,0.94,0.87,0.0,0.148,0.78,139.235,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarnas letarvisa/Kasper KJesper och Joantan rövar fröken Sofia/Fröken Sofia i rövarhuset/Rövarna får tvätta sig - del 5,20,155601,0,0.581,0.351,8,-19.272,1,0.948,0.903,0.0,0.727,0.496,87.652,5,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 1,20,196221,0,0.673,0.258,10,-20.538,0,0.949,0.597,0.0,0.168,0.489,67.913,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Konstapel Bastian kommer för att befria fröken Sofia/Kasper Jesper och Jonatan rövar tillbaka Sofia/Rövarna planerar att gå ut och röva - del 1,20,192910,0,0.577,0.33,8,-20.891,1,0.933,0.819,0.0,0.592,0.446,83.837,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 2,20,105196,0,0.662,0.36,9,-16.24,0,0.754,0.718,0.0,0.771,0.599,99.102,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Konstapel Bastian kommer för att befria fröken Sofia/Kasper Jesper och Jonatan rövar tillbaka Sofia/Rövarna planerar att gå ut och röva - del 2,20,66801,0,0.648,0.398,7,-25.095,1,0.883,0.388,0.0,0.554,0.209,81.555,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Konstapel Bastian kommer för att befria fröken Sofia/Kasper Jesper och Jonatan rövar tillbaka Sofia/Rövarna planerar att gå ut och röva - del 3,20,69429,0,0.789,0.377,9,-15.842,0,0.64,0.739,0.0,0.567,0.891,105.16,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 3,20,226193,0,0.649,0.478,11,-18.458,0,0.932,0.815,0.0,0.769,0.601,130.864,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 4,19,392422,0,0.66,0.334,2,-18.428,1,0.927,0.849,0.0,0.421,0.372,98.164,3,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 6,19,285422,0,0.581,0.327,3,-17.271,1,0.914,0.897,0.0,0.257,0.585,82.507,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna planerarRövarna blir fångade i bageriet/Rövarna i fängelset - del 5,18,188842,0,0.698,0.385,9,-17.347,1,0.817,0.801,0.0,0.549,0.497,100.879,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Det brinner i tornhuset/Hurrasången för rövarna - del 1,18,356199,0,0.524,0.6,1,-13.879,1,0.906,0.922,0.0,0.665,0.611,96.606,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Rövarna blir fångade i bageriet/Rövarna i fängelset - del 7,18,175462,0,0.696,0.429,0,-15.581,1,0.81,0.924,2.21e-06,0.341,0.638,131.285,1,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Det brinner i tornhuset/Hurrasången för rövarna - del 2,18,369381,0,0.65,0.316,0,-16.729,1,0.909,0.902,0.0,0.679,0.461,112.493,4,1255.0,['barnmusik'],Folk och rövare i Kamomilla stad,31,1988.0,1
Love Is The Place To Be,29,245627,0,0.614,0.733,8,-11.341,1,0.0361,0.18,0.215,0.0454,0.93,105.892,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
Lately,34,255627,0,0.704,0.39,10,-13.157,1,0.0388,0.474,0.000317,0.236,0.537,81.982,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
Fascination,35,244267,0,0.534,0.637,7,-12.569,1,0.0592,0.285,0.00248,0.0412,0.511,192.796,4,7530.0,['sophisti-pop'],Workshy,34,1992.0,0
Bewitched,28,238467,0,0.851,0.433,7,-15.3,1,0.0377,0.15,0.187,0.105,0.895,120.919,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
Limbo Years,27,211733,0,0.756,0.387,9,-14.755,1,0.0303,0.488,0.0215,0.0655,0.583,109.878,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
You're The Summer,22,236133,0,0.655,0.68,7,-16.092,1,0.0352,0.52,0.109,0.305,0.896,96.066,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
I Saw The Light,19,183773,0,0.811,0.478,1,-13.65,0,0.0473,0.16,0.00111,0.0224,0.966,124.862,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,0
In This Neighbourhood,15,301400,0,0.694,0.251,11,-18.726,1,0.0434,0.52,0.0102,0.0867,0.429,72.907,4,7530.0,['sophisti-pop'],Workshy,34,1989.0,2
Strangle Hold,18,214507,0,0.868,0.51,0,-12.389,1,0.0488,0.323,2.79e-05,0.111,0.784,113.463,4,7530.0,['sophisti-pop'],Workshy,34,1992.0,0
It's Too Late,24,237507,0,0.81,0.454,0,-12.893,1,0.0394,0.237,8.23e-05,0.105,0.862,108.01,4,7530.0,['sophisti-pop'],Workshy,34,1994.0,0
I Say a Little Prayer,21,222000,0,0.739,0.487,5,-11.357,1,0.0319,0.499,0.0,0.221,0.65,115.067,4,7530.0,['sophisti-pop'],Workshy,34,1994.0,0
Jag vill veta var vi står,28,207573,0,0.604,0.581,3,-13.551,1,0.0304,0.571,7.35e-05,0.094,0.849,91.966,4,677.0,['dansband'],Leif Hultgrens,18,1989.0,0
